406.8139963167588, 13.77754318073032
400.36832412523023, 13.775768491250274
393.0018416206262, 13.68196347587639
385.63535911602213, 13.679935259327767
377.80847145488036, 13.631891879832224
371.3627992633519, 13.538340391526921
364.4567219152855, 13.3987737402747
357.0902394106815, 13.304968724900819
350.1841620626152, 13.165402073648599
343.27808471454887, 13.025835422396376
335.9116022099448, 12.564923211721467
329.46593001841626, 12.28781812576565
321.1786372007367, 11.826652388022163
314.73296500920816, 11.274216905590574
308.2872928176796, 11.088888618460015
300.92081031307555, 10.995083603086133
293.5543278084715, 10.809501788886994
288.02946593001843, 10.624427028825012
280.454095900689, 10.422216890641867
273.5267034990793, 10.207863275368403
266.0664347588842, 9.993362943041365
259.13904235727455, 9.725897754373658
251.67877361707946, 9.40517427525813
244.75138121546973, 9.084597513196176
238.35686515244532, 8.657944321399304
230.89659641225035, 8.230997695495283
222.90345133346983, 7.644569632354948
216.50893527044553, 7.058581720375338
210.11441920742112, 6.313259088212993
203.18702680581146, 5.4615665922085785
195.193881727031, 4.5564690887027695
188.79936566400664, 3.386253869386456
181.33909692381155, 2.1626336425687462
174.9445808607872, 0.8861952764639369
167.48431212059216, -0.2577575902624041
162.1555487347385, -1.4011235887744427
154.1624036559581, -2.3593326656744935
146.70213491576294, -2.733167718184273
139.77474251415327, -2.7350750398807513
131.78159743537282, -2.79038736907863
124.85420503376308, -2.686071543986614
117.92681263215339, -2.634867292288849
112.59804924629977, -2.583222889430356
104.60490416751931, -2.5323120718397334
96.61175908873888, -2.32206653406638
90.75011936429989, -2.3236804216557054
82.2240979469341, -2.1666931743301774
77.42821089966581, -1.9024557608411214
69.43506582088538, -1.7453217964620151
62.50767341927569, -1.5878943979757594
55.58028101766594, -1.2711322793067588
48.12001227747085, -1.0076284510855835
41.72549621444652, -0.796942762151506
34.7981038128368, -0.5864037902709995
26.804958734056356, -0.2168235323149048
19.877566332446634, -0.006284560434398401
9.752915899324762, -0.11529533124081937
2.8255234977150394, -0.27653737312003557
-1.4374872109678591, -0.27771110954863687
