942.7694813220689, 76.66196507248695
940.1520989952159, 81.8490352037923
793.69501679487, 95.20553721772258
782.6205813496966, 100.97482950662342
657.8703232467172, 91.8465632315947
499.8502275668523, 98.87394395893615
397.90027773334685, 94.33831120675862
375.68160998095124, 104.1485509880618
316.13325384246264, 99.58238210873765
260.20270172020184, 114.60208518125367
249.0817350336624, 119.21914760582217
231.70231638335926, 108.86129327768968
222.84974771342576, 99.64956158846022
248.12784458565378, 95.598435387009
259.2488112721932, 90.98137296244052
152.41308109522913, 105.46160445536631
149.40018321676288, 100.8547207398467
78.68432915036865, 99.75338442075869
78.47493856422042, 94.56835003126312
81.11558651175643, 89.95739483212394
58.47813758706434, 89.39756583443597
55.16278663971735, 77.30118800075607
37.387852437800845, 57.149379825798604
28.535283767867302, 47.93764813656912
