180.1627331122137, 21.955492813610736
120.2456986741957, 21.318540244693583
82.04225030381113, 19.70646820719461
84.26441161152383, 18.593377374523723
73.72879032921247, 16.18568569940517
74.49585629048912, 14.448662774229506
74.49585629048912, 14.448662774229506
73.64518516488036, 13.468517858611328
70.36722312071126, 13.601418089781893
70.56275869630767, 13.289657629999176
45.730197454382655, 19.56475060076935
46.029439982456616, 15.956799429840189
38.41497400473306, 15.15332182049103
34.82908911488172, 11.945396233655874
29.587547855961553, 14.928638652083732
24.833931818389487, 13.769450764324805
23.82198952879581, 14.214659685863872
17.860895626033653, 13.812441179426731
25.786939320011328, 11.408861233701558
21.892217866834798, 11.497080672130696
17.18794258198332, 11.941467247791085
12.045996546147315, 11.494887749787559
5.486874446058685, 4.990086163573732
