1500.3149090374213, 24.431274947013712
992.141314594797, 23.130469956608078
794.2540801112544, 29.982048179076937
601.5712022036947, 26.768020352083013
403.67460736659825, 26.070256139389038
303.42522080405433, 22.612775545407743
252.26152827829668, 15.407024945342226
200.34900746822495, 11.753879532249762
147.4162081207753, 10.222408686408098
96.87029892957668, 6.2732588070898
59.82201956313895, 5.975900432582055
28.099781368884805, 3.754387665728405
0, 3.4572298702253867
6.449283598654802, 2.125335134087063
